id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2IFFKj9orAsQOOS0JRhHAW,JEWELZ,JEWELZ,Anderson .Paak,True,66,0.884,0.653,11,-7.653,0,0.0586,0.371,0.00135,0.812,0.766,108.548,audio_features,spotify:track:2IFFKj9orAsQOOS0JRhHAW,https://api.spotify.com/v1/tracks/2IFFKj9orAsQOOS0JRhHAW,https://api.spotify.com/v1/audio-analysis/2IFFKj9orAsQOOS0JRhHAW,2.90355,4
76ta9aJq4kwhngTjpdsaU2,Kinda Kinks,I Go to Sleep - Demo Version,The Kinks,False,41,0.658,0.0742,4,-17.711,0,0.0961,0.979,0.000736,0.13,0.362,161.312,audio_features,spotify:track:76ta9aJq4kwhngTjpdsaU2,https://api.spotify.com/v1/tracks/76ta9aJq4kwhngTjpdsaU2,https://api.spotify.com/v1/audio-analysis/76ta9aJq4kwhngTjpdsaU2,2.711116666666667,3
1bkmxox97PzwqGCEaFuFLD,Wave,Here Comes The River,Patrick Watson,False,44,0.277,0.162,9,-13.733,1,0.0376,0.983,0.117,0.112,0.257,173.284,audio_features,spotify:track:1bkmxox97PzwqGCEaFuFLD,https://api.spotify.com/v1/tracks/1bkmxox97PzwqGCEaFuFLD,https://api.spotify.com/v1/audio-analysis/1bkmxox97PzwqGCEaFuFLD,4.226666666666667,3
6su0nbgReI6lhNT0wZLk78,Woozy With Cider,Woozy With Cider - Jon Hopkins remix,"James Yorkston, Jon Hopkins",False,34,0.591,0.371,1,-18.5,0,0.12,0.874,0.17,0.0905,0.158,119.869,audio_features,spotify:track:6su0nbgReI6lhNT0wZLk78,https://api.spotify.com/v1/tracks/6su0nbgReI6lhNT0wZLk78,https://api.spotify.com/v1/audio-analysis/6su0nbgReI6lhNT0wZLk78,4.637783333333333,4
5N0hrACgK70wIy6SB4pgMH,The Things We Do,It's Been Done,Angela McCluskey,False,43,0.63,0.569,2,-7.495,1,0.031,0.0726,0.000136,0.272,0.523,84.982,audio_features,spotify:track:5N0hrACgK70wIy6SB4pgMH,https://api.spotify.com/v1/tracks/5N0hrACgK70wIy6SB4pgMH,https://api.spotify.com/v1/audio-analysis/5N0hrACgK70wIy6SB4pgMH,3.9473333333333334,4
1PpzobfPFNCiySKDHQSM8h,Orange Nights,Elevator,Platon Karataev,False,33,0.549,0.524,8,-9.319,0,0.0522,0.597,0.0154,0.0996,0.329,129.773,audio_features,spotify:track:1PpzobfPFNCiySKDHQSM8h,https://api.spotify.com/v1/tracks/1PpzobfPFNCiySKDHQSM8h,https://api.spotify.com/v1/audio-analysis/1PpzobfPFNCiySKDHQSM8h,3.7241833333333334,4
6HXavJEHsyKz55NnntgF16,Chaos Theories,Well Runs Dry,The Souljazz Orchestra,False,1,0.324,0.588,0,-8.32,1,0.0328,0.433,0.0492,0.184,0.316,92.016,audio_features,spotify:track:6HXavJEHsyKz55NnntgF16,https://api.spotify.com/v1/tracks/6HXavJEHsyKz55NnntgF16,https://api.spotify.com/v1/audio-analysis/6HXavJEHsyKz55NnntgF16,8.609116666666667,4
6ZfPfKByjheaAohji2LfaS,A Very Merry Christmas with Ivan & Alyosha,Being Home for Christmas,Ivan & Alyosha,False,7,0.564,0.76,8,-7.243,1,0.0451,0.273,0.0,0.124,0.6,117.932,audio_features,spotify:track:6ZfPfKByjheaAohji2LfaS,https://api.spotify.com/v1/tracks/6ZfPfKByjheaAohji2LfaS,https://api.spotify.com/v1/audio-analysis/6ZfPfKByjheaAohji2LfaS,3.4962833333333334,4
06mESgotL8dujZGuOxtjFl,Ma Ya,Wassiye,"Habib Koité, Kélétigui Diabaté",False,33,0.73,0.669,2,-7.934,0,0.0565,0.58,0.0036,0.103,0.848,118.209,audio_features,spotify:track:06mESgotL8dujZGuOxtjFl,https://api.spotify.com/v1/tracks/06mESgotL8dujZGuOxtjFl,https://api.spotify.com/v1/audio-analysis/06mESgotL8dujZGuOxtjFl,4.778883333333333,4
1Ptl8RBClJP2cj4QLfv09J,Cold Mine,Cold Mine,FIL BO RIVA,False,50,0.454,0.691,9,-6.173,0,0.0344,0.193,1.33e-06,0.105,0.405,78.539,audio_features,spotify:track:1Ptl8RBClJP2cj4QLfv09J,https://api.spotify.com/v1/tracks/1Ptl8RBClJP2cj4QLfv09J,https://api.spotify.com/v1/audio-analysis/1Ptl8RBClJP2cj4QLfv09J,3.16025,4
4bWM3dt5UIBNeFj71zYF8O,Alles leuchtet ein,Alles leuchtet ein,Betterov,False,26,0.362,0.872,7,-2.769,1,0.0502,0.0588,8.64e-06,0.123,0.617,164.865,audio_features,spotify:track:4bWM3dt5UIBNeFj71zYF8O,https://api.spotify.com/v1/tracks/4bWM3dt5UIBNeFj71zYF8O,https://api.spotify.com/v1/audio-analysis/4bWM3dt5UIBNeFj71zYF8O,3.61215,4
03pd9j9czxa7ydTLcnteP7,Summer Breeze,Sleep by the Waves,Leavv,False,45,0.631,0.0341,9,-11.791,1,0.0514,0.93,0.926,0.101,0.291,78.997,audio_features,spotify:track:03pd9j9czxa7ydTLcnteP7,https://api.spotify.com/v1/tracks/03pd9j9czxa7ydTLcnteP7,https://api.spotify.com/v1/audio-analysis/03pd9j9czxa7ydTLcnteP7,2.142516666666667,3
72nqbbrKjhXmDdRXQGq115,Fabulous Fifties Nostalgia Vol 5,All I Have to Do Is Dream,The Everly Brothers,False,0,0.542,0.347,4,-14.011,1,0.0268,0.783,0.0,0.144,0.596,103.709,audio_features,spotify:track:72nqbbrKjhXmDdRXQGq115,https://api.spotify.com/v1/tracks/72nqbbrKjhXmDdRXQGq115,https://api.spotify.com/v1/audio-analysis/72nqbbrKjhXmDdRXQGq115,2.354,4
2I4AhSWdVku2SQsJXiIci6,Origami,Hanoï café,Bleu Toucan,False,59,0.565,0.755,2,-7.402,0,0.0406,0.258,0.00976,0.219,0.499,172.01,audio_features,spotify:track:2I4AhSWdVku2SQsJXiIci6,https://api.spotify.com/v1/tracks/2I4AhSWdVku2SQsJXiIci6,https://api.spotify.com/v1/audio-analysis/2I4AhSWdVku2SQsJXiIci6,3.2347166666666665,4
1YLUxdSfbsXYktpkp1aUvd,Pelicans We,The Fly,Cosmo Sheldrake,False,0,0.865,0.694,10,-6.358,0,0.0431,0.252,0.000842,0.11,0.661,103.988,audio_features,spotify:track:1YLUxdSfbsXYktpkp1aUvd,https://api.spotify.com/v1/tracks/1YLUxdSfbsXYktpkp1aUvd,https://api.spotify.com/v1/audio-analysis/1YLUxdSfbsXYktpkp1aUvd,3.5656333333333334,4
57HwKH3pHLeelTkckr94qf,Beware of the Maniacs,Horny Hippies,The Dodos,False,47,0.449,0.541,11,-10.299,0,0.0417,0.0873,0.0,0.17,0.276,125.156,audio_features,spotify:track:57HwKH3pHLeelTkckr94qf,https://api.spotify.com/v1/tracks/57HwKH3pHLeelTkckr94qf,https://api.spotify.com/v1/audio-analysis/57HwKH3pHLeelTkckr94qf,2.984933333333333,4
4Dy9SM605DwtyqEHGUj1ZD,Husbands,"You, Me, Cellphones",Husbands,False,0,0.512,0.55,0,-8.264,1,0.0272,0.00688,0.000839,0.106,0.48,99.905,audio_features,spotify:track:4Dy9SM605DwtyqEHGUj1ZD,https://api.spotify.com/v1/tracks/4Dy9SM605DwtyqEHGUj1ZD,https://api.spotify.com/v1/audio-analysis/4Dy9SM605DwtyqEHGUj1ZD,3.6432166666666665,4
290xSzR8Ee9fm82poMg4od,Quiet Ferocity,Used to Be in Love,The Jungle Giants,False,62,0.83,0.631,11,-5.238,0,0.0313,0.0022,0.0359,0.0539,0.877,128.013,audio_features,spotify:track:290xSzR8Ee9fm82poMg4od,https://api.spotify.com/v1/tracks/290xSzR8Ee9fm82poMg4od,https://api.spotify.com/v1/audio-analysis/290xSzR8Ee9fm82poMg4od,3.7131166666666666,4
5ySZ6gVWw9XQf1Dxg4gj2M,Time Capsules II,Heart,Oberhofer,False,22,0.403,0.732,9,-7.386,0,0.0452,0.748,0.379,0.114,0.195,162.576,audio_features,spotify:track:5ySZ6gVWw9XQf1Dxg4gj2M,https://api.spotify.com/v1/tracks/5ySZ6gVWw9XQf1Dxg4gj2M,https://api.spotify.com/v1/audio-analysis/5ySZ6gVWw9XQf1Dxg4gj2M,4.186216666666667,4
5x2iDSe6UhPogU7tdOsI9L,The Hustle Unlimited,The Hustle Unlimited,Lambchop,False,39,0.601,0.478,6,-14.561,1,0.0295,0.372,0.867,0.326,0.486,111.028,audio_features,spotify:track:5x2iDSe6UhPogU7tdOsI9L,https://api.spotify.com/v1/tracks/5x2iDSe6UhPogU7tdOsI9L,https://api.spotify.com/v1/audio-analysis/5x2iDSe6UhPogU7tdOsI9L,5.479716666666667,4
7bzfyzaZjqai1wTEJsxTOF,Sinatra And Swingin' Brass,I Get A Kick Out Of You,Frank Sinatra,False,0,0.393,0.385,5,-10.985,0,0.0396,0.547,0.0,0.545,0.777,177.956,audio_features,spotify:track:7bzfyzaZjqai1wTEJsxTOF,https://api.spotify.com/v1/tracks/7bzfyzaZjqai1wTEJsxTOF,https://api.spotify.com/v1/audio-analysis/7bzfyzaZjqai1wTEJsxTOF,3.2348833333333333,4
6UaocmOO1bO7YwfHv9Kqcy,The Way We Were: The Best Of Gladys Knight & The Pips,Midnight Train to Georgia,Gladys Knight & The Pips,False,60,0.579,0.477,10,-8.539,0,0.0367,0.127,0.0,0.0974,0.537,89.724,audio_features,spotify:track:6UaocmOO1bO7YwfHv9Kqcy,https://api.spotify.com/v1/tracks/6UaocmOO1bO7YwfHv9Kqcy,https://api.spotify.com/v1/audio-analysis/6UaocmOO1bO7YwfHv9Kqcy,4.668216666666667,4
6rJGYKNLvDeXl021XUT8SK,About Face,Camberwell,#1 Dads,False,0,0.809,0.434,5,-10.688,1,0.0363,0.579,0.47,0.0827,0.788,120.034,audio_features,spotify:track:6rJGYKNLvDeXl021XUT8SK,https://api.spotify.com/v1/tracks/6rJGYKNLvDeXl021XUT8SK,https://api.spotify.com/v1/audio-analysis/6rJGYKNLvDeXl021XUT8SK,3.832666666666667,4
6w6bztcdjdwRtHkrVBexGE,The Pleasant Trees (Volume 3),Miffed,Tom Rosenthal,False,42,0.783,0.579,5,-11.799,0,0.281,0.944,0.147,0.12,0.37,155.79,audio_features,spotify:track:6w6bztcdjdwRtHkrVBexGE,https://api.spotify.com/v1/tracks/6w6bztcdjdwRtHkrVBexGE,https://api.spotify.com/v1/audio-analysis/6w6bztcdjdwRtHkrVBexGE,3.2123166666666667,3
67dDXJ2BkhEdCaM4cvTOw6,Hide & Seek,Common World,Yes I'm Very Tired Now,False,27,0.756,0.672,0,-6.847,0,0.0454,0.198,0.387,0.0859,0.642,97.987,audio_features,spotify:track:67dDXJ2BkhEdCaM4cvTOw6,https://api.spotify.com/v1/tracks/67dDXJ2BkhEdCaM4cvTOw6,https://api.spotify.com/v1/audio-analysis/67dDXJ2BkhEdCaM4cvTOw6,3.6456166666666667,4
42IE9djoOoTpW5BGxKlPA1,Hearts,Hearts,CHILDREN,False,4,0.715,0.464,2,-7.807,0,0.0416,0.0757,0.000588,0.221,0.411,108.995,audio_features,spotify:track:42IE9djoOoTpW5BGxKlPA1,https://api.spotify.com/v1/tracks/42IE9djoOoTpW5BGxKlPA1,https://api.spotify.com/v1/audio-analysis/42IE9djoOoTpW5BGxKlPA1,3.1633833333333334,4
4S61nFbE4MU8I0SeiI2Ebw,Beat Tape,Disco,Benny Sings,False,0,0.823,0.551,6,-11.649,1,0.0372,0.112,0.412,0.092,0.962,100.987,audio_features,spotify:track:4S61nFbE4MU8I0SeiI2Ebw,https://api.spotify.com/v1/tracks/4S61nFbE4MU8I0SeiI2Ebw,https://api.spotify.com/v1/audio-analysis/4S61nFbE4MU8I0SeiI2Ebw,3.06345,4
